SerialId,Date,SongTitle,durationSec,viewCount,likeCount,dislikeCount,commentCount,18-Nov,18-Dec,19-Jan,19-Feb,19-Mar,19-Apr,19-May,19-Jun,19-Jul,19-Aug,19-Sep,19-Oct,19-Nov,19-Dec,20-Jan,20-Feb,20-Mar,20-Apr,20-May,20-Jun,20-Jul,20-Aug,20-Sep,20-Oct
919,16 / 3 / 2020,Sye Raa Title Video Song (Hindi) | Chiranjeevi | Amitabh Bachchan | Ram Charan | Amit Trivedi,327,20472424,97457,4531,1374,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1391,751,1465,1319,172,1414,1157,176
920,16 / 3 / 2020,"Ek Chumma Song Teaser | Housefull 4 | Akshay K, Riteish D, Bobby D, Kriti S, Pooja, Kriti K",268,51993956,97709,9194,1788,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,977,1121,658,1073,1159,206,1203,1175
921,15 / 3 / 2020,Official Title Track: Bypass Road | Neil Nitin Mukesh | Adah Sharma | 8 November,238,42978410,15713,7595,661,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,859,367,1255,1263,110,1374,1094,1474
922,15 / 3 / 2020,"Full Song: Control | CHHICHHORE | Sushant, Shraddha | Pritam, Amitabh Bhattacharya | T/Series",272,54826968,42658,3361,1156,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,960,220,1032,419,1221,216,1207,641
923,15 / 3 / 2020,Wah Wai Wahh Video | Neha Kakkar | Sukhe Muzical Doctorz | Jaani | Bhushan Kumar | New Song 2019,311,51268316,61328,3759,670,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,915,1406,1401,1307,177,1430,1069,201
924,15 / 3 / 2020,"Armaan Malik: Tootey Khaab (Official Video) | Songster, Kunaal Vermaa | Shabby | Bhushan Kumar",255,41210043,53678,4628,1344,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,819,921,442,116,954,789,1351,271
925,14 / 3 / 2020,"Official Title Track: Marjaavaan | Riteish Deshmukh, Sidharth Malhotra,Tara Sutaria | Milap Zaveri",365,37291238,89884,4046,1295,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1492,1015,1163,959,591,267,1476,850
926,14 / 3 / 2020,"Khairiyat Full Video | Chhichhore | Nitesh Tiwari | Arijit Singh | Sushant, Shraddha | Pritam",307,43282805,26985,7930,1071,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,93,1302,232,560,715,984,356,1139
927,14 / 3 / 2020,"Full Song: KHAIRIYAT (BONUS TRACK) | CHHICHHORE | Sushant, Shraddha | Pritam, Amitabh B|Arijit Singh",255,74066965,57783,1937,987,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,764,973,884,214,1013,125,1435,1199
928,14 / 3 / 2020,Song Teaser: Tootey Khaab | Armaan Malik | Songster | Releasing on 27th September 2019,222,65211694,28618,1355,1703,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,645,1132,679,1299,921,786,1182,774
929,13 / 3 / 2020,"Full Song: Kal Ki Hi Baat Hai | CHHICHHORE | Sushant, Shraddha | KK, Pritam, Amitabh Bhattacharya",183,62578067,49745,2743,1040,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,374,721,282,819,713,680,487,362
930,13 / 3 / 2020,Lyrical: Deewangi Deewangi | Om Shanti Om | Shahrukh Khan | Deepika Padukone | Vishal/Shekhar,324,39391272,76649,4466,554,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,385,130,708,750,276,661,803,1069
931,13 / 3 / 2020,Muntashir Ki Diary Se: KABIRA | Episode 9 | Manoj Muntashir | T/Series,320,62784097,39894,2459,1421,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,145,513,659,457,522,683,304,56
932,13 / 3 / 2020,Muntashir Ki Diary Se: NADAAN PARINDE | Episode 8 | Manoj Muntashir | T/Series,311,35443308,68276,6367,1150,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,597,1195,330,672,50,1411,754,614
933,12 / 3 / 2020,Exclusive Interview: Urvashi Rautela & Tony Kakkar | Bijli Ki Taar,406,26264421,46699,5170,914,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,585,282,965,1378,181,902,743
934,12 / 3 / 2020,Lyrical: Sye Raa Title Song (Hindi) | Chiranjeevi | Amitabh Bachchan | Ram Charan | Amit Trivedi,212,20737158,67040,6803,697,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,735,1127,377,1045,635,1071,467,1142
935,12 / 3 / 2020,"Streets To Street Dancer: Nivedita Sharma | Episode 1 | Varun Dhawan, Shraddha Kapoor, Remo D'souza",221,78978024,57960,3907,1911,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1261,190,230,1458,119,1286,547,487
936,12 / 3 / 2020,Bollywood Heart Touching Song | Video Jukebox | Heart Broken Song | Hindi Love Songs 2019,208,10100687,77015,9479,1542,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,241,1436,1176,964,860,249,1362,923
937,11 / 3 / 2020,Full Audio: De Dana Dan | CYPHER | Sagar Pathak | Divya Kumar | Bharat Kamal,283,57837099,51331,7182,727,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,185,210,393,1455,1020,1326,980,499
938,11 / 3 / 2020,"Full Audio: Aagaz | CYPHER | Sagar Pathak | Jubin Nautiyal, Dhvani Bhanushali | Bharat Kamal",334,74201483,86141,9286,1313,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,737,1297,630,611,315,1284,1355,175
939,11 / 3 / 2020,Full Album: CYPHER | Sagar Pathak | Bharat Kamal | Audio Jukebox,255,17584616,43604,9632,1746,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,881,1294,1492,410,154,208,934,946
940,11 / 3 / 2020,Full Audio: Chal Rahi | CYPHER | Sagar Pathak | Kailash Kher | Bharat Kamal,217,52695347,23466,9137,160,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,414,378,649,1420,740,960,541,1090
941,10 / 3 / 2020,"LYRICAL: Control | CHHICHHORE | Sushant, Shraddha | Pritam, Amitabh Bhattacharya | T/Series",339,79707412,39229,8874,533,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,48,409,111,626,210,742,54,349
942,10 / 3 / 2020,Muntashir Ki Diary Se: Agar Tum Sath Ho | Episode 7 | Manoj Muntashir | T/Series,186,33991770,43236,9854,1614,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1315,318,265,1013,1205,880,281,1007
943,10 / 3 / 2020,"Shubh Mangal Zyada Saavdhan / Introducing the Cast | Ayushmann Khurrana, Neena G, Gajraj R,Jitendra",361,12446001,46394,8104,604,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,848,552,1204,1358,482,878,918,334
944,10 / 3 / 2020,LYRICAL: Teri Ban Jaungi (Reprise Version) | Tulsi Kumar | Kabir Singh,414,66579268,88696,3026,186,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,293,294,306,625,937,765,1054,336
945,9 / 3 / 2020,"Full Song: Woh Din Film Version | Chhichhore | Sushant,Shraddha | Pritam | Amitabh | Tushar Joshi",207,54425808,78438,2695,963,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,566,616,1189,382,1253,273,164,854
946,9 / 3 / 2020,"Full Song: Fikar Not | Chhichhore | Nitesh Tiwari | Sushant, Shraddha | Pritam | Amitabh",223,15947636,21674,6866,1981,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1036,916,1357,839,160,1326,359,990
947,9 / 3 / 2020,Section 375: Dialogue Promo 10 | Akshaye Khanna | Richa Chadha | Movie In Cinemas Now,275,43012336,95592,5279,806,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1152,217,773,457,668,87,1403,152
948,9 / 3 / 2020,"Control Video | CHHICHHORE | Sushant, Shraddha | Pritam, Amitabh Bhattacharya | T/Series",278,51844485,55174,7199,731,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,389,910,811,149,952,826,374,591
949,8 / 3 / 2020,Muntashir Ki Diary Se : Tadap/Tadap | Episode 6 | Manoj Muntashir | T/Series,235,29866944,26090,7765,1945,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,389,416,1331,981,917,158,148,1167
950,8 / 3 / 2020,Bijli Ki Taar Video | Tony Kakkar Feat. Urvashi Rautela | Bhushan Kumar | Shabby,392,64516502,48952,1519,1608,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,615,736,669,752,1160,1318,311,1328
951,8 / 3 / 2020,Muntashir Ki Diary Se : Tum Hi Ho | Episode 5 | Manoj Muntashir | T/Series,232,73742886,14529,3315,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,776,376,209,529,441,898,1139,340
952,8 / 3 / 2020,"Song Teaser: Bijli Ki Taar | Urvashi Rautela, Tony Kakkar | Full Song Releasing â–º 16 September",379,59114412,38677,6613,1422,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1293,87,714,1089,1193,787,337,699
953,7 / 3 / 2020,Top 10 Romantic Hindi Songs 2019 / Video Jukebox | New Hindi Love Songs | BOLLYWOOD ROMANTIC JUKEBOX,267,50166489,71201,9804,698,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,537,838,597,332,112,175,850,76
954,7 / 3 / 2020,"Lyrical: Dil Dhadakne Do | Zindagi Na Milegi Dobara | Hrithik Roshan, Farhan Akhtar, Abhay Deol",340,43644662,18781,6356,235,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,882,1368,1362,59,836,950,1145,1196
955,7 / 3 / 2020,"Lyrical : Senorita | Zindagi Na Milegi Dobara | Farhan Akhtar, Hrithik Roshan, Abhay Deol",345,9247533,43014,2862,1402,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,212,818,523,794,1291,610,922,829
956,7 / 3 / 2020,Full Audio: Stunt Theme | PEHLWAAN | Kichcha Sudeepa | Krishna | Arjun Janya,314,19751960,83863,1354,1018,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,106,842,824,542,362,1349,809,1235
957,6 / 3 / 2020,Full Audio: Mangalyam Theme | PEHLWAAN | Kichcha Sudeepa | Krishna | Arjun Janya,259,62378940,21881,9271,1073,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,171,274,172,912,1459,1021,871,1098
958,6 / 3 / 2020,Full Audio: Teri Meri | PEHLWAAN | Kichcha Sudeepa | Krishna | Arjun Janya,243,24525357,29154,7009,1591,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,494,806,1043,747,1064,498,1257,784
959,6 / 3 / 2020,Full Audio: Lakshya Ko | PEHLWAAN | Kichcha Sudeepa | Krishna | Arjun Janya,269,77330579,63189,2121,1669,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1456,543,1166,1335,445,626,1238,371
960,6 / 3 / 2020,Full Audio: Sayyare | PEHLWAAN | Kichcha Sudeepa | Krishna | Arjun Janya,401,14496920,79788,7955,1573,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1495,413,1375,1231,489,965,191,1090
961,5 / 3 / 2020,Full Audio: Challa Yaar | PEHLWAAN | Kichcha Sudeepa | Krishna | Arjun Janya,250,69714337,94934,9790,1806,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,322,268,412,1369,42,203,1238,657
962,5 / 3 / 2020,Full Audio: Jai Ho Pehlwaan | PEHLWAAN | Kichcha Sudeepa | Krishna | Arjun Janya,332,13871206,17484,6249,1432,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1267,517,1342,866,89,969,1210,309
963,5 / 3 / 2020,Full Audio: Dil Jaaniye | Pehlwaan | Kichcha Sudeepa | Krishna | Arjun Janya,391,43112590,39029,4409,1687,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,893,938,729,630,207,1446,990,953
964,5 / 3 / 2020,Full Audio : DEKHO AAYA PEHLWAAN / THEME SONG | PEHLWAAN | Kichcha Sudeepa | Krishna | Arjun Janya,377,65205363,10991,1723,1371,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,834,536,1285,1089,692,946,1417,734
965,4 / 3 / 2020,Ganesha Song | Jubin Nautiyal | Arjan Bajwa & Hritiqa Chheber | Murali Agarwal | Raaj Aashoo,353,14304509,67331,6207,1755,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,958,933,265,166,471,1492,679,261
966,4 / 3 / 2020,Section 375: Dialogue Promo 9 | Akshaye Khanna | Richa Chadha | Releasing on 13th September,210,58884410,46632,3563,1259,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,60,1394,794,709,703,454,1387,1361
967,4 / 3 / 2020,Muntashir Ki Diary Se : Oh Humsafar | Episode 4 | Manoj Muntashir | T/Series,369,43380592,68376,3988,1258,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,971,1118,1477,254,680,470,102,1274
968,4 / 3 / 2020,"Lyrical : BILLOO BHAYANKAR | Billu | Irfan Khan, Lara Dutta | Pritam",313,47522554,55179,6896,1568,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,864,1190,677,1243,185,588,361,1338
969,3 / 3 / 2020,"Lyrical: Ae Aa O Song | Billu | Irfan Khan, Lara Dutta | Shah Rukh Khan | Pritam",340,27200585,59878,1415,934,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,815,1271,610,124,975,284,559,620
970,3 / 3 / 2020,"Full Video: Psycho Saiyaan | Saaho | Prabhas, Shraddha K | Tanishk Bagchi,Dhvani Bhanushali,Sachet T",418,18670137,72483,8663,164,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1402,66,692,779,1396,493,700,352
971,3 / 3 / 2020,"Full Video: Baby Won't You Tell Me | Saaho | Prabhas, Shraddha K | Shankar Ehsaan Loy",404,78145163,19430,7499,1093,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,76,692,1406,1099,551,205,1366
972,3 / 3 / 2020,"Full Video: Enni Soni | Saaho | Prabhas, Shraddha Kapoor | Guru Randhawa, Tulsi Kumar",332,26179027,74614,7108,194,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1274,958,1099,908,1097,617,87,877
973,2 / 3 / 2020,"Full Video: Bad Boy | Saaho | Prabhas, Jacqueline Fernandez | Badshah, Neeti Mohan",394,65453447,33263,4071,187,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,167,1458,1239,948,1077,149,139,358
974,2 / 3 / 2020,Official Video: Dard | Babbu Maan | New Song 2019 | T/Series,387,15894616,13344,4133,1750,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,493,629,656,1425,780,1338,261,1445
975,2 / 3 / 2020,"Lyrical: Woh Din Film Version | Chhichhore | Sushant,Shraddha | Pritam | Tushar Joshi",253,56986308,10298,8422,1465,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,598,700,541,689,917,821,758,899
976,2 / 3 / 2020,"Lyrical: Khairiyat | Chhichhore | Nitesh Tiwari | Arijit Singh | Sushant, Shraddha | Pritam",204,53034880,79793,2908,656,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,925,296,930,1138,537,184,897,723
977,1 / 3 / 2020,"Lyrical: Kal Ki Hi Baat Hai | CHHICHHORE | Sushant, Shraddha | KK, Pritam, Amitabh Bhattacharya",206,55136344,58084,5961,1975,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1418,353,1015,809,121,324,1376,249
978,1 / 3 / 2020,Muntashir Ki Diary Se: Kaun Tujhe | Episode 3 | Manoj Muntashir | T/Series,271,47274624,43494,3305,1111,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,841,859,260,1374,539,845,542,369
979,1 / 3 / 2020,Exclusive Interview: Vicky Kaushal & Nora Fatehi | Pachtaoge,183,30271761,14388,4267,1502,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1354,333,1425,254,1045,788,1232,903
980,1 / 3 / 2020,"Pachtaoge Lyrical | Arijit Singh | Vicky Kaushal, Nora Fatehi |Jaani, B Praak | Bhushan Kumar",334,40052163,92532,1764,1794,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,794,1123,738,313,829,1114,251,744
981,29 / 2 / 2020,Bheete Nahin Rehna (Male) Full Audio Song | Raja Abroadiya,199,32749565,14984,8189,1697,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1199,138,249,323,491,1038,90,1191,633
982,29 / 2 / 2020,Bhame England Full Audio Song | Raja Abroadiya,339,74351514,22507,1271,752,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1111,307,485,1229,674,118,876,1455,1132
983,29 / 2 / 2020,Banke Saanse Full Audio Song | Raja Abroadiya | Sherry Khan & Sanhita Majumder,297,36051604,46683,4819,1820,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1136,782,209,196,1135,1045,61,799,807
984,29 / 2 / 2020,Raat Jashan Di Full Audio Song | Raja Abroadiya | Jazim Sharma,205,29751444,24991,9623,732,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,813,1186,771,1173,1102,647,725,132,768
985,28 / 2 / 2020,Bheete Nahin Rehna (Female) Full Audio Song | Raja Abroadiya | Mukhtar Sahota,294,25245826,15227,4785,1771,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,904,723,1368,1382,478,445,1299,501,957
986,28 / 2 / 2020,Nazaare Full Audio Song | Raja Abroadiy | Nitin Kumar & Sanhita Majumder,372,45241975,54482,2803,335,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1183,493,1195,1270,565,481,1485,397,483
987,28 / 2 / 2020,Nazaare Video Song | Raja Abroadiya | Mukhtar Sahota | Nitin Kumar & Sanhita Majumder,369,28521863,86923,3223,1919,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,332,386,751,1082,1275,1158,961,136,1115
988,28 / 2 / 2020,Full Album: Raja Abroadiya | Audio Jukebox,181,16704676,56227,2301,1478,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1322,309,1045,255,670,910,957,47,614
989,27 / 2 / 2020,Mere Sai (Video) | Karthik | Manoj Muntashir | T/Series,222,46883258,71014,8455,1163,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1290,76,544,172,836,495,1219,889,982
990,27 / 2 / 2020,Black Jama Hai Video Song | RAID | Ajay Devgn | Ileana D'Cruz | Sukhwinder S Amit Trivedi | T/Series,202,65431495,71812,6443,1541,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1325,537,886,1204,1310,178,1498,283,400
991,27 / 2 / 2020,"Na Kasoor Lyrical Video | Veerey Ki Wedding | Pulkit Samrat, Jimmy Shergill, Kriti Kharbanda",385,69887946,30727,6037,861,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1139,115,911,59,372,864,1071,648,672
992,27 / 2 / 2020,Raat Jashan Di Video Song | Raja Abroadiya | Jazim Sharma,290,76758369,29948,9503,1646,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,660,1142,784,877,574,164,102,990,708
993,26 / 2 / 2020,Bheete Nahin Rehna (Female) Video Song | Raja Abroadiya | Simar Kaur | Mukhtar Sahota,255,38030428,39122,3259,1504,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1212,1238,172,987,1230,490,1121,1313,1115
994,26 / 2 / 2020,Hate Is Coming | Hate Story IV | Releasing This Friday â–º(In Cinemas) | 9th March 2018,252,72341042,76592,5983,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,978,405,999,566,1152,769,1090,44,574
995,26 / 2 / 2020,Making of Badnaamiyan | Hate Story IV | Releasing This Friday â–º(In Cinemas) | 9th March 2018,378,13374052,95583,1373,882,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,792,868,845,317,884,1199,206,687,287
996,26 / 2 / 2020,Main Sirf Apni Duty Kr Raha Hu :Raid (Dialogue Promo 7) | Ajay Devgn | Ileana D'Cruz,369,72376920,10498,3875,1730,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,816,1337,1114,249,927,282,957,79
997,25 / 2 / 2020,Imandaari Ka Paisa: Raid (Dialogue Promo 5) | Ajay Devgn | Ileana D'Cruz,301,53151684,59269,1321,1518,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,485,1420,840,1133,1311,1455,1307,1233,1468
998,25 / 2 / 2020,If You Are Following The Rules Be Proud : Raid (Dialogue Promo 4) | Ajay Devgn | Ileana D'Cruz,352,79199381,58314,6694,171,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1247,1408,1340,1323,426,158,1091,1104,388
999,25 / 2 / 2020,Phir Hum Khelege :Raid (Dialogue Promo 6) | Ajay Devgn | Ileana D'Cruz,264,57330893,53393,5188,225,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,929,968,1245,1045,508,810,414,376,1011
1000,25 / 2 / 2020,"Mundiyan Full Audio | Baaghi 2 | Tiger Shroff Disha Patani | Ahmed K,Sajid Nadiadwala, Navraj, Palak",266,57364926,88404,1625,1683,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,487,1380,658,434,600,1177,223,539,575
1001,24 / 2 / 2020,Patola Video Song | Blackmail | Irrfan Khan & Kirti Kulhari | Guru Randhawa,320,20482870,41645,4711,1506,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1393,355,214,1092,287,620,204,536,1446
1002,24 / 2 / 2020,Bheete Nahin Rehna / Male Version (Video) | Raja Abroadiya | Mukhtar Sahota,206,46641619,34894,6812,769,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1261,522,886,985,1333,115,1428,415,1225
1003,24 / 2 / 2020,Mohabbat Nasha Hai | T/Series Acoustics | HATE STORY 4 | Neha Kakkar | Tony Kakkar | T/Series,182,39469176,55407,3326,488,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,385,63,1134,781,281,617,394,608,997
1004,24 / 2 / 2020,Aashiq Banaya Aapne Acoustics I Hate Story IV | T/Series Acoustics I Neha Kakkar I T/Series,184,26214436,46623,1023,1533,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,361,770,1346,162,465,1400,307,1383,637
1005,23 / 2 / 2020,"Hate Story IV : Music Concert | Armaan Malik, Neeti Mohan, Jubin Nautiyal, Neha Kakkar, Tony Kakkar",302,39987412,62163,8013,952,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,282,823,1285,561,1174,1374,50,370,548
1006,23 / 2 / 2020,Black Full Audio Song | RAID | Ajay Devgn | Ileana D'Cruz | | T/Series,242,42791602,26637,9128,402,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1260,742,505,1414,103,424,334,1462,1085
1007,23 / 2 / 2020,Jhuk Na Paunga Full Audio Song | RAID | Ajay Devgn | Ileana D'Cruz | Papon | Amit Trivedi,319,15964598,92700,7788,1202,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,725,1335,312,191,967,1183,50,636,93
1008,23 / 2 / 2020,Happy Happy Lyrical Video | Blackmail | Irrfan Khan | Badshah | Aastha Gill,191,75999779,80034,8586,1961,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,543,1055,1064,142,609,576,1210,227,855
1009,22 / 2 / 2020,"Talli Tonight Lyrical Video | VEEREY KI WEDDING | Meet Bros, Deep Money, Neha Kakar | T/Series",406,55857887,93998,2492,539,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,454,521,613,1415,1315,1044,1392,1217,1011
1010,22 / 2 / 2020,Naam Hai Mera Lyrical | Hate Story IV | Urvashi Rautela | Neeti Mohan | Tanishk Bagchi,276,34538056,66402,7759,319,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1117,1376,360,1000,1405,1024,1003,1049,861
1011,22 / 2 / 2020,GUGLI WOGLI Video Song | Shaadi Teri Bajayenge Hum Band | Dilbagh Singh | Aakasa | Rohit Kumar,388,9637810,59590,1508,138,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,101,1416,808,1426,1262,1133,508,858,1117
1012,22 / 2 / 2020,Full Album: RAID | Ajay Devgn | Ileana D'Cruz | Audio Jukebox | T/Series,355,67228472,53478,4336,349,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,796,978,449,162,759,47,817,446,545
1013,21 / 2 / 2020,Veerey Ki Wedding (Title Track) LYRICAL | Navraj Hans | Pulkit Samrat Jimmy Shergill Kriti Kharbanda,238,36728511,54584,2483,1019,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,266,364,58,957,896,1057,467,93,779
